"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","YEAR","RCPTOT","RCPTOT_S","PAYANN","PAYANN_S","EMP","EMP_S","EMPQ1PW","EMPQ1PW_S","HOURS","HOURS_S","PAYANPW","PAYANPW_S","CSTMTOT","CSTMTOT_S","VALADD","VALADD_S","INVTOTB","INVTOTB_S","INVFINB","INVFINB_S","INVWIPB","INVWIPB_S","INVMATB","INVMATB_S","INVTOTE","INVTOTE_S","INVFINE","INVFINE_S","INVWIPE","INVWIPE_S","INVMATE","INVMATE_S","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Year","Sales, value of shipments, or revenue ($1,000)","Relative standard error for estimate of sales, value of shipments, or revenue (%)","Annual payroll ($1,000)","Relative standard error for estimate of annual payroll (%)","Number of employees","Relative standard error for estimate of number of employees (%)","Production workers for pay period including March 12","Relative standard error for estimate of production workers for pay period including March 12 (%)","Production workers annual hours (1,000)","Relative standard error for estimate of production workers annual hours (%)","Production workers annual wages ($1,000)","Relative standard error for estimate of production workers annual wages (%)","Total cost of materials ($1,000)","Relative standard error for estimate of total cost of materials  (%)","Value added ($1,000)","Relative standard error for estimate of value added (%)","Total inventories, beginning of year ($1,000)","Relative standard error for estimate of total inventories, beginning of year (%)","Finished goods inventories, beginning of year ($1,000)","Relative standard error for estimate of finished goods inventories, beginning of year (%)","Work-in-process inventories, beginning of year ($1,000)","Relative standard error for estimate of work-in-process inventories, beginning of year (%)","Materials and supplies inventories, beginning of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%)","Total inventories, end of year ($1,000)","Relative standard error for estimate of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error for estimate of finished goods inventories, end of year (%)","Work-in-process inventories, end of year ($1,000)","Relative standard error for estimate of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, end of year  (%)","Range indicating imputed percent of total sales, value of shipments, or revenue","Range indicating imputed percent of total annual payroll","Range indicating imputed percent of total employees",
"0100000US","United States","313220","Narrow fabric mills and schiffli machine embroidery","2020","944000","1.7","216223","2.2","5093","2.8","4046","2.5","7821","3.1","140956","2.1","375601","1.9","558939","2.5","174619","1.9","69304","2.3","38140","2.6","67175","3.2","155334","1.5","65231","1.4","32753","1.6","57350","2.1","40% to less than 50%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","313220","Narrow fabric mills and schiffli machine embroidery","2021","992819","2.0","230652","2.5","5241","2.4","4133","2.1","7863","3.2","152538","2.4","393712","2.0","599177","2.6","158970","1.7","64208","2.4","34738","3.2","60024","2.9","162794","2.3","65471","2.5","33545","2.6","63778","4.0","30% to less than 40%","Less than 10%","30% to less than 40%",
"0100000US","United States","31323","Nonwoven fabric mills","2018","7159110","1.3","886972","1.5","16766","1.3","12424","1.5","24982","1.9","551616","1.7","3412650","1.5","3732488","2.2","717698","4.4","345438","6.1","108940","2.3","263320","4.3","723340","1.4","342255","1.8","98151","2.3","282934","2.2","30% to less than 40%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","31323","Nonwoven fabric mills","2019","6861651","3.5","900190","2.0","17043","1.9","12612","2.1","24357","2.3","542444","2.4","3416905","4.4","3433738","2.9","711116","1.7","356431","1.9","84598","4.7","270087","2.4","695648","1.4","347404","2.5","82617","5.3","265627","2.2","40% to less than 50%","10% to less than 20%","50% to less than 60%",
"0100000US","United States","31323","Nonwoven fabric mills","2020","6981295","4.0","902475","2.0","16340","2.0","11953","2.3","23511","2.2","531174","2.5","3483894","4.8","3513436","3.5","691352","1.7","351171","2.5","73320","9.7","266861","2.1","723389","1.1","359597","1.4","80929","5.0","282863","2.6","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","31323","Nonwoven fabric mills","2021","7603125","3.5","992155","2.1","15954","2.5","11946","2.9","22494","3.0","601203","2.5","3906712","3.9","3779676","3.3","702119","1.4","354046","1.4","78038","9.3","270035","2.9","860206","1.9","441784","1.5","73563","5.1","344859","3.6","40% to less than 50%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","313230","Nonwoven fabric mills","2018","7159110","1.3","886972","1.5","16766","1.3","12424","1.5","24982","1.9","551616","1.7","3412650","1.5","3732488","2.2","717698","4.4","345438","6.1","108940","2.3","263320","4.3","723340","1.4","342255","1.8","98151","2.3","282934","2.2","30% to less than 40%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","313230","Nonwoven fabric mills","2019","6861651","3.5","900190","2.0","17043","1.9","12612","2.1","24357","2.3","542444","2.4","3416905","4.4","3433738","2.9","711116","1.7","356431","1.9","84598","4.7","270087","2.4","695648","1.4","347404","2.5","82617","5.3","265627","2.2","40% to less than 50%","10% to less than 20%","50% to less than 60%",
"0100000US","United States","313230","Nonwoven fabric mills","2020","6981295","4.0","902475","2.0","16340","2.0","11953","2.3","23511","2.2","531174","2.5","3483894","4.8","3513436","3.5","691352","1.7","351171","2.5","73320","9.7","266861","2.1","723389","1.1","359597","1.4","80929","5.0","282863","2.6","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","313230","Nonwoven fabric mills","2021","7603125","3.5","992155","2.1","15954","2.5","11946","2.9","22494","3.0","601203","2.5","3906712","3.9","3779676","3.3","702119","1.4","354046","1.4","78038","9.3","270035","2.9","860206","1.9","441784","1.5","73563","5.1","344859","3.6","40% to less than 50%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","31324","Knit fabric mills","2018","1393285","0.9","263314","0.9","6326","0.7","5125","1.0","9983","0.9","162585","1.2","764825","0.9","621958","1.5","206187","2.4","81089","0.9","43970","3.8","81128","4.1","191091","1.0","79168","4.9","39389","1.4","72534","5.2","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","31324","Knit fabric mills","2019","1343656","1.5","244404","1.4","5894","1.4","4698","1.4","9086","1.6","151479","1.6","657329","2.5","672692","1.7","200687","1.8","82510","3.2","42571","3.0","75606","2.8","180968","2.0","70131","3.6","41315","2.4","69522","2.5","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","31324","Knit fabric mills","2020","1273796","2.1","224465","2.0","5495","2.0","4352","2.1","8187","2.3","138961","2.1","668132","2.9","604720","2.1","180650","2.1","67988","3.7","44339","2.8","68323","2.8","180860","3.3","72095","4.0","39288","4.7","69477","3.8","40% to less than 50%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","31324","Knit fabric mills","2021","1317746","2.7","237826","2.4","5232","3.0","4158","3.1","8501","3.1","151963","2.5","697432","3.5","645105","2.2","179712","3.4","72857","3.8","38983","5.2","67872","4.2","225596","2.9","89922","2.7","46709","5.3","88965","3.1","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","313240","Knit fabric mills","2018","1393285","0.9","263314","0.9","6326","0.7","5125","1.0","9983","0.9","162585","1.2","764825","0.9","621958","1.5","206187","2.4","81089","0.9","43970","3.8","81128","4.1","191091","1.0","79168","4.9","39389","1.4","72534","5.2","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","313240","Knit fabric mills","2019","1343656","1.5","244404","1.4","5894","1.4","4698","1.4","9086","1.6","151479","1.6","657329","2.5","672692","1.7","200687","1.8","82510","3.2","42571","3.0","75606","2.8","180968","2.0","70131","3.6","41315","2.4","69522","2.5","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","313240","Knit fabric mills","2020","1273796","2.1","224465","2.0","5495","2.0","4352","2.1","8187","2.3","138961","2.1","668132","2.9","604720","2.1","180650","2.1","67988","3.7","44339","2.8","68323","2.8","180860","3.3","72095","4.0","39288","4.7","69477","3.8","40% to less than 50%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","313240","Knit fabric mills","2021","1317746","2.7","237826","2.4","5232","3.0","4158","3.1","8501","3.1","151963","2.5","697432","3.5","645105","2.2","179712","3.4","72857","3.8","38983","5.2","67872","4.2","225596","2.9","89922","2.7","46709","5.3","88965","3.1","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","3133","Textile and fabric finishing and fabric coating mills","2018","7621001","0.8","1224180","0.9","26622","1.2","20350","1.3","39719","1.5","745677","1.1","4536362","1.0","3085478","1.2","945154","1.0","412040","1.5","175711","6.1","357403","3.6","985046","1.4","404030","1.3","184560","1.8","396456","2.8","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","3133","Textile and fabric finishing and fabric coating mills","2019","7414731","1.0","1194417","1.2","25573","1.3","19890","1.4","38409","1.5","737048","1.3","4346689","1.0","3068232","1.5","969479","2.3","399960","2.1","177720","7.0","391799","2.4","961512","2.0","409969","2.1","167901","4.5","383642","2.2","50% to less than 60%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","3133","Textile and fabric finishing and fabric coating mills","2020","6563175","1.6","1080253","1.5","23317","1.5","17741","1.6","31795","2.0","645463","1.7","3702177","1.7","2861527","2.0","915192","2.8","399984","3.4","156690","7.8","358518","2.8","938535","2.5","386062","3.2","171141","4.5","381332","3.3","40% to less than 50%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","3133","Textile and fabric finishing and fabric coating mills","2021","7068366","1.6","1151178","1.6","22213","1.8","16941","1.9","31816","2.1","686298","1.8","4154368","1.6","2964900","2.0","901788","3.2","374427","3.8","165021","7.4","362340","4.0","1029279","2.7","400353","3.3","189997","7.0","438929","3.4","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","31331","Textile and fabric finishing mills","2018","5079758","1.0","816863","1.2","19611","1.5","15529","1.6","29497","1.9","531841","1.4","2960221","1.3","2101850","1.5","604522","1.4","265885","1.7","140249","3.9","198388","2.2","615719","1.9","251522","1.6","136925","2.2","227272","4.3","60% to less than 70%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","31331","Textile and fabric finishing mills","2019","5012248","1.2","793241","1.7","18912","1.6","15224","1.6","28514","1.8","528200","1.6","2850465","1.3","2155040","1.9","617681","3.1","251298","2.7","134044","9.4","232339","2.0","596915","2.2","251408","2.3","127191","5.9","218316","1.4","50% to less than 60%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","31331","Textile and fabric finishing mills","2020","4307079","1.9","670126","2.3","16407","1.9","13000","1.9","22526","2.6","431443","2.1","2313540","2.3","1981131","2.3","554611","4.0","235768","5.3","117103","10.6","201740","2.7","548854","2.3","218716","4.5","121747","6.1","208391","1.9","60% to less than 70%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","31331","Textile and fabric finishing mills","2021","4603909","1.8","713483","2.3","15471","2.3","12234","2.4","22507","2.7","453318","2.4","2578233","1.9","2059725","2.4","528769","3.9","213357","5.8","114747","10.8","200665","3.5","594801","2.8","223261","4.6","138892","9.5","232648","2.9","60% to less than 70%","20% to less than 30%","50% to less than 60%",
